Базовая,Фото,Название,Артикул,Активность,Магазин,Группа,Количество,Торговое предложение,XML ID,Габариты,Артикул,Количество,Внешний ID,Активность,Закупочная цена,Закупочная цена торгового предложения,Внешний ID,Ссылка в магазине,Производитель,Вес,XML ID
157000,https://lubanikishina.com/upload/iblock/8f2/wxkg0a7weogoc06p9078w4onff1bhsx0.jpg,Дубленка Муус (MUUS) чёрная,FC/MUUS/np-mr/black,1,Интернет магазин,Дубленки,0,Дубленка Муус (MUUS) чёрная (40),5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117,—,FC/MUUS/np-mr/black,0,2860,1,0,0,1917,https://lubanikishina.com/catalog/dublenki/dublenka_muus_muus_chyernaya/,,—,5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117
157000,https://lubanikishina.com/upload/iblock/8f2/wxkg0a7weogoc06p9078w4onff1bhsx0.jpg,Дубленка Муус (MUUS) чёрная,FC/MUUS/np-mr/black,1,Интернет магазин,Дубленки,0,Дубленка Муус (MUUS) чёрная (42),5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117,—,FC/MUUS/np-mr/black,0,2861,1,0,0,1917,https://lubanikishina.com/catalog/dublenki/dublenka_muus_muus_chyernaya/,,—,5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117
157000,https://lubanikishina.com/upload/iblock/8f2/wxkg0a7weogoc06p9078w4onff1bhsx0.jpg,Дубленка Муус (MUUS) чёрная,FC/MUUS/np-mr/black,1,Интернет магазин,Дубленки,0,Дубленка Муус (MUUS) чёрная (44),5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117,—,FC/MUUS/np-mr/black,0,2862,1,0,0,1917,https://lubanikishina.com/catalog/dublenki/dublenka_muus_muus_chyernaya/,,—,5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117
157000,https://lubanikishina.com/upload/iblock/8f2/wxkg0a7weogoc06p9078w4onff1bhsx0.jpg,Дубленка Муус (MUUS) чёрная,FC/MUUS/np-mr/black,1,Интернет магазин,Дубленки,0,Дубленка Муус (MUUS) чёрная (46),5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117,—,FC/MUUS/np-mr/black,0,2863,1,0,0,1917,https://lubanikishina.com/catalog/dublenki/dublenka_muus_muus_chyernaya/,,—,5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117
157000,https://lubanikishina.com/upload/iblock/8f2/wxkg0a7weogoc06p9078w4onff1bhsx0.jpg,Дубленка Муус (MUUS) чёрная,FC/MUUS/np-mr/black,1,Интернет магазин,Дубленки,0,Дубленка Муус (MUUS) чёрная (38),5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117,—,FC/MUUS/np-mr/black,0,3178,1,0,0,1917,https://lubanikishina.com/catalog/dublenki/dublenka_muus_muus_chyernaya/,,—,5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117; 5e9e2289-1cc1-11ef-8e0e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117
157000,https://lubanikishina.com/upload/iblock/507/fs4iv143afqxfemzwgbvvrffutprj8zs.png,Дубленка Муус (MUUS) шоколадная,FC/MUUS/np-kr/choco,1,Интернет магазин,Дубленки,3,Дубленка Муус (MUUS) шоколадная (40),31506d14-f5ab-11ef-8e37-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117,—,FC/MUUS/np-kr/choco,1,2837,1,0,0,2369,https://lubanikishina.com/catalog/dublenki/dublenka_muus_muus_shokoladnaya/,,—,31506d14-f5ab-11ef-8e37-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
157000,https://lubanikishina.com/upload/iblock/507/fs4iv143afqxfemzwgbvvrffutprj8zs.png,Дубленка Муус (MUUS) шоколадная,FC/MUUS/np-kr/choco,1,Интернет магазин,Дубленки,3,Дубленка Муус (MUUS) шоколадная (42),31506d14-f5ab-11ef-8e37-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117,—,FC/MUUS/np-kr/choco,0,2838,1,0,0,2369,https://lubanikishina.com/catalog/dublenki/dublenka_muus_muus_shokoladnaya/,,—,31506d14-f5ab-11ef-8e37-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
157000,https://lubanikishina.com/upload/iblock/507/fs4iv143afqxfemzwgbvvrffutprj8zs.png,Дубленка Муус (MUUS) шоколадная,FC/MUUS/np-kr/choco,1,Интернет магазин,Дубленки,3,Дубленка Муус (MUUS) шоколадная (44),31506d14-f5ab-11ef-8e37-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117,—,FC/MUUS/np-kr/choco,2,2839,1,0,0,2369,https://lubanikishina.com/catalog/dublenki/dublenka_muus_muus_shokoladnaya/,,—,31506d14-f5ab-11ef-8e37-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
157000,https://lubanikishina.com/upload/iblock/507/fs4iv143afqxfemzwgbvvrffutprj8zs.png,Дубленка Муус (MUUS) шоколадная,FC/MUUS/np-kr/choco,1,Интернет магазин,Дубленки,3,Дубленка Муус (MUUS) шоколадная (46),31506d14-f5ab-11ef-8e37-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117,—,FC/MUUS/np-kr/choco,0,3075,1,0,0,2369,https://lubanikishina.com/catalog/dublenki/dublenka_muus_muus_shokoladnaya/,,—,31506d14-f5ab-11ef-8e37-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 31506d14-f5ab-11ef-8e37-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
240000,https://lubanikishina.com/upload/iblock/a77/ep9r0qknjfqxzoyoadzgcpmfc6thjbmu.png,Дубленка Мэй (MAY) медовая,FC/MAY/zm-tg/honey,1,Интернет магазин,Дубленки,0,Дубленка Мэй (MAY) медовая  (38),c2d04d09-4833-11f0-8e5e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117,—,FC/MAY/zm-tg/honey,0,2777,1,0,0,2773,https://lubanikishina.com/catalog/dublenki/dublenka_mey_may_medovaya_/,,—,c2d04d09-4833-11f0-8e5e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
240000,https://lubanikishina.com/upload/iblock/a77/ep9r0qknjfqxzoyoadzgcpmfc6thjbmu.png,Дубленка Мэй (MAY) медовая,FC/MAY/zm-tg/honey,1,Интернет магазин,Дубленки,0,Дубленка Мэй (MAY) медовая  (40),c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117,—,FC/MAY/zm-tg/honey,0,2781,1,0,0,2773,https://lubanikishina.com/catalog/dublenki/dublenka_mey_may_medovaya_/,,—,c2d04d09-4833-11f0-8e5e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
240000,https://lubanikishina.com/upload/iblock/a77/ep9r0qknjfqxzoyoadzgcpmfc6thjbmu.png,Дубленка Мэй (MAY) медовая,FC/MAY/zm-tg/honey,1,Интернет магазин,Дубленки,0,Дубленка Мэй (MAY) медовая  (42),c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117,—,FC/MAY/zm-tg/honey,0,2785,1,0,0,2773,https://lubanikishina.com/catalog/dublenki/dublenka_mey_may_medovaya_/,,—,c2d04d09-4833-11f0-8e5e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
240000,https://lubanikishina.com/upload/iblock/a77/ep9r0qknjfqxzoyoadzgcpmfc6thjbmu.png,Дубленка Мэй (MAY) медовая,FC/MAY/zm-tg/honey,1,Интернет магазин,Дубленки,0,Дубленка Мэй (MAY) медовая  (44),c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117,—,FC/MAY/zm-tg/honey,0,2789,1,0,0,2773,https://lubanikishina.com/catalog/dublenki/dublenka_mey_may_medovaya_/,,—,c2d04d09-4833-11f0-8e5e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
240000,https://lubanikishina.com/upload/iblock/a77/ep9r0qknjfqxzoyoadzgcpmfc6thjbmu.png,Дубленка Мэй (MAY) медовая,FC/MAY/zm-tg/honey,1,Интернет магазин,Дубленки,0,Дубленка Мэй (MAY) медовая  (46),c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117,—,FC/MAY/zm-tg/honey,0,2793,1,0,0,2773,https://lubanikishina.com/catalog/dublenki/dublenka_mey_may_medovaya_/,,—,c2d04d09-4833-11f0-8e5e-005056b6c1cd#a1ca0b24-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; c2d04d09-4833-11f0-8e5e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
165000,https://lubanikishina.com/upload/iblock/17f/p0jnu1k0tkd3grdfltp7q92oeibrfo77.JPG,Дубленка Полин (POLINE) коричневая,FC/POLINE/np-kr/brown,1,Интернет магазин,Дубленки,1,Дубленка Полин (POLINE) коричневая (40),cc6a2745-b673-11f0-a138-005056b6f117#ac39892a-5b2f-11f0-a108-005056b6f117,—,FC/POLINE/np-kr/brown,0,3015,1,0,0,3007,https://lubanikishina.com/catalog/dublenki/dublenka_polin_poline_korichnevaya/,,—,cc6a2745-b673-11f0-a138-005056b6f117#ac39892a-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#ac3989a6-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#c2c6c807-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#c2c6c883-5b2f-11f0-a108-005056b6f117
165000,https://lubanikishina.com/upload/iblock/17f/p0jnu1k0tkd3grdfltp7q92oeibrfo77.JPG,Дубленка Полин (POLINE) коричневая,FC/POLINE/np-kr/brown,1,Интернет магазин,Дубленки,1,Дубленка Полин (POLINE) коричневая (42),cc6a2745-b673-11f0-a138-005056b6f117#ac3989a6-5b2f-11f0-a108-005056b6f117,—,FC/POLINE/np-kr/brown,1,3016,1,0,0,3007,https://lubanikishina.com/catalog/dublenki/dublenka_polin_poline_korichnevaya/,,—,cc6a2745-b673-11f0-a138-005056b6f117#ac39892a-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#ac3989a6-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#c2c6c807-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#c2c6c883-5b2f-11f0-a108-005056b6f117
165000,https://lubanikishina.com/upload/iblock/17f/p0jnu1k0tkd3grdfltp7q92oeibrfo77.JPG,Дубленка Полин (POLINE) коричневая,FC/POLINE/np-kr/brown,1,Интернет магазин,Дубленки,1,Дубленка Полин (POLINE) коричневая (44),cc6a2745-b673-11f0-a138-005056b6f117#c2c6c807-5b2f-11f0-a108-005056b6f117,—,FC/POLINE/np-kr/brown,0,3017,1,0,0,3007,https://lubanikishina.com/catalog/dublenki/dublenka_polin_poline_korichnevaya/,,—,cc6a2745-b673-11f0-a138-005056b6f117#ac39892a-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#ac3989a6-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#c2c6c807-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#c2c6c883-5b2f-11f0-a108-005056b6f117
165000,https://lubanikishina.com/upload/iblock/17f/p0jnu1k0tkd3grdfltp7q92oeibrfo77.JPG,Дубленка Полин (POLINE) коричневая,FC/POLINE/np-kr/brown,1,Интернет магазин,Дубленки,1,Дубленка Полин (POLINE) коричневая (46),cc6a2745-b673-11f0-a138-005056b6f117#c2c6c883-5b2f-11f0-a108-005056b6f117,—,FC/POLINE/np-kr/brown,0,3018,1,0,0,3007,https://lubanikishina.com/catalog/dublenki/dublenka_polin_poline_korichnevaya/,,—,cc6a2745-b673-11f0-a138-005056b6f117#ac39892a-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#ac3989a6-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#c2c6c807-5b2f-11f0-a108-005056b6f117; cc6a2745-b673-11f0-a138-005056b6f117#c2c6c883-5b2f-11f0-a108-005056b6f117
162000,https://lubanikishina.com/upload/iblock/c16/voev23y21fgitysc2y2kxj1y8501f5sr.png,Дубленка Райз (RISE) коричневая,FC/RISE/np-tc/brown,1,Интернет магазин,Дубленки,0,Дубленка Райз (RISE) коричневая  (42),4e31bef8-d702-11ef-8e23-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117,—,FC/RISE/np-tc/brown,0,2614,1,0,0,2491,https://lubanikishina.com/catalog/dublenki/dublenka_rayz_rise_korichnevaya_/,,—,4e31bef8-d702-11ef-8e23-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
162000,https://lubanikishina.com/upload/iblock/c16/voev23y21fgitysc2y2kxj1y8501f5sr.png,Дубленка Райз (RISE) коричневая,FC/RISE/np-tc/brown,1,Интернет магазин,Дубленки,0,Дубленка Райз (RISE) коричневая  (44),4e31bef8-d702-11ef-8e23-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117,—,FC/RISE/np-tc/brown,0,2615,1,0,0,2491,https://lubanikishina.com/catalog/dublenki/dublenka_rayz_rise_korichnevaya_/,,—,4e31bef8-d702-11ef-8e23-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
162000,https://lubanikishina.com/upload/iblock/c16/voev23y21fgitysc2y2kxj1y8501f5sr.png,Дубленка Райз (RISE) коричневая,FC/RISE/np-tc/brown,1,Интернет магазин,Дубленки,0,Дубленка Райз (RISE) коричневая  (40),4e31bef8-d702-11ef-8e23-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117,—,FC/RISE/np-tc/brown,0,2613,1,0,0,2491,https://lubanikishina.com/catalog/dublenki/dublenka_rayz_rise_korichnevaya_/,,—,4e31bef8-d702-11ef-8e23-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
162000,https://lubanikishina.com/upload/iblock/c16/voev23y21fgitysc2y2kxj1y8501f5sr.png,Дубленка Райз (RISE) коричневая,FC/RISE/np-tc/brown,1,Интернет магазин,Дубленки,0,Дубленка Райз (RISE) коричневая  (46),4e31bef8-d702-11ef-8e23-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117,—,FC/RISE/np-tc/brown,0,2616,1,0,0,2491,https://lubanikishina.com/catalog/dublenki/dublenka_rayz_rise_korichnevaya_/,,—,4e31bef8-d702-11ef-8e23-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 4e31bef8-d702-11ef-8e23-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
162000,https://lubanikishina.com/upload/iblock/e9d/ny858j8ilr16jafo6g66hqv72wrauldm.jpg,Дубленка Райз (RISE) медовый,FC/RISE/zm-tc/honey,1,Интернет магазин,Дубленки,0,Дубленка Райз (RISE) медовый (40),b5ccdb34-1681-11ef-8e0e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117,—,FC/RISE/zm-tc/honey,0,2609,1,0,0,1985,https://lubanikishina.com/catalog/dublenki/dublenka_rayz_rise_medovyy/,,—,b5ccdb34-1681-11ef-8e0e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117
162000,https://lubanikishina.com/upload/iblock/e9d/ny858j8ilr16jafo6g66hqv72wrauldm.jpg,Дубленка Райз (RISE) медовый,FC/RISE/zm-tc/honey,1,Интернет магазин,Дубленки,0,Дубленка Райз (RISE) медовый (46),b5ccdb34-1681-11ef-8e0e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117,—,FC/RISE/zm-tc/honey,0,2610,1,0,0,1985,https://lubanikishina.com/catalog/dublenki/dublenka_rayz_rise_medovyy/,,—,b5ccdb34-1681-11ef-8e0e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117
162000,https://lubanikishina.com/upload/iblock/e9d/ny858j8ilr16jafo6g66hqv72wrauldm.jpg,Дубленка Райз (RISE) медовый,FC/RISE/zm-tc/honey,1,Интернет магазин,Дубленки,0,Дубленка Райз (RISE) медовый (42),b5ccdb34-1681-11ef-8e0e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117,—,FC/RISE/zm-tc/honey,0,2611,1,0,0,1985,https://lubanikishina.com/catalog/dublenki/dublenka_rayz_rise_medovyy/,,—,b5ccdb34-1681-11ef-8e0e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117
162000,https://lubanikishina.com/upload/iblock/e9d/ny858j8ilr16jafo6g66hqv72wrauldm.jpg,Дубленка Райз (RISE) медовый,FC/RISE/zm-tc/honey,1,Интернет магазин,Дубленки,0,Дубленка Райз (RISE) медовый (44),b5ccdb34-1681-11ef-8e0e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117,—,FC/RISE/zm-tc/honey,0,2612,1,0,0,1985,https://lubanikishina.com/catalog/dublenki/dublenka_rayz_rise_medovyy/,,—,b5ccdb34-1681-11ef-8e0e-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; b5ccdb34-1681-11ef-8e0e-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117
162000,https://lubanikishina.com/upload/iblock/bab/lt45o07nbkh03n7prqspto0r58lcooxd.jpg,Дубленка Райз (RISE) чёрная,FC/RISE/np-tc/black,1,Интернет магазин,Дубленки,1,Дубленка Райз (RISE) чёрная (40),9be9a09b-7eff-11ef-8e10-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117,—,FC/RISE/np-tc/black,0,3189,1,0,0,3188,https://lubanikishina.com/catalog/dublenki/dublenka_rayz_rise_chyernaya/,,—,9be9a09b-7eff-11ef-8e10-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 9be9a09b-7eff-11ef-8e10-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 9be9a09b-7eff-11ef-8e10-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 9be9a09b-7eff-11ef-8e10-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
162000,https://lubanikishina.com/upload/iblock/bab/lt45o07nbkh03n7prqspto0r58lcooxd.jpg,Дубленка Райз (RISE) чёрная,FC/RISE/np-tc/black,1,Интернет магазин,Дубленки,1,Дубленка Райз (RISE) чёрная (42),9be9a09b-7eff-11ef-8e10-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117,—,FC/RISE/np-tc/black,0,3190,1,0,0,3188,https://lubanikishina.com/catalog/dublenki/dublenka_rayz_rise_chyernaya/,,—,9be9a09b-7eff-11ef-8e10-005056b6c1cd#ac39892a-5b2f-11f0-a108-005056b6f117; 9be9a09b-7eff-11ef-8e10-005056b6c1cd#ac3989a6-5b2f-11f0-a108-005056b6f117; 9be9a09b-7eff-11ef-8e10-005056b6c1cd#c2c6c807-5b2f-11f0-a108-005056b6f117; 9be9a09b-7eff-11ef-8e10-005056b6c1cd#c2c6c883-5b2f-11f0-a108-005056b6f117
